ts_code,name,list_date,delist_date,exercise_price,call_put
10001582.SH,华夏上证50ETF期权1903认购2.40,20181203,20190327,2.4,C
10001583.SH,华夏上证50ETF期权1903认购2.45,20181203,20190327,2.45,C
10001584.SH,华夏上证50ETF期权1903认购2.50,20181203,20190327,2.5,C
10001585.SH,华夏上证50ETF期权1903认购2.55,20181203,20190327,2.55,C
10001586.SH,华夏上证50ETF期权1903认购2.60,20181203,20190327,2.6,C
10001587.SH,华夏上证50ETF期权1903认购2.65,20181203,20190327,2.65,C
10001588.SH,华夏上证50ETF期权1903认沽2.25,20181203,20190327,2.25,P
10001589.SH,华夏上证50ETF期权1903认沽2.30,20181203,20190327,2.3,P
10001590.SH,华夏上证50ETF期权1903认沽2.35,20181203,20190327,2.35,P
10001591.SH,华夏上证50ETF期权1903认沽2.40,20181203,20190327,2.4,P
10001592.SH,华夏上证50ETF期权1903认沽2.45,20181203,20190327,2.45,P
10001593.SH,华夏上证50ETF期权1903认沽2.50,20181203,20190327,2.5,P
10001594.SH,华夏上证50ETF期权1903认沽2.55,20181203,20190327,2.55,P
10001595.SH,华夏上证50ETF期权1903认沽2.60,20181203,20190327,2.6,P
10001596.SH,华夏上证50ETF期权1903认沽2.65,20181203,20190327,2.65,P
10001727.SH,华夏上证50ETF期权1903认购2.85,20190226,20190327,2.85,C
10001728.SH,华夏上证50ETF期权1903认购2.90,20190226,20190327,2.9,C
10001729.SH,华夏上证50ETF期权1903认购2.95,20190226,20190327,2.95,C
10001730.SH,华夏上证50ETF期权1903认购3.00,20190226,20190327,3.0,C
10001731.SH,华夏上证50ETF期权1903认沽2.85,20190226,20190327,2.85,P
10001732.SH,华夏上证50ETF期权1903认沽2.90,20190226,20190327,2.9,P
10001733.SH,华夏上证50ETF期权1903认沽2.95,20190226,20190327,2.95,P
10001734.SH,华夏上证50ETF期权1903认沽3.00,20190226,20190327,3.0,P
10001619.SH,华夏上证50ETF期权1903认购2.70,20181204,20190327,2.7,C
10001620.SH,华夏上证50ETF期权1903认沽2.70,20181204,20190327,2.7,P
10001627.SH,华夏上证50ETF期权1903认购2.20,20181211,20190327,2.2,C
10001628.SH,华夏上证50ETF期权1903认沽2.20,20181211,20190327,2.2,P
10001673.SH,华夏上证50ETF期权1902认购2.55,20190110,20190227,2.55,C
10001674.SH,华夏上证50ETF期权1902认沽2.55,20190110,20190227,2.55,P
10001711.SH,华夏上证50ETF期权1902认购2.80,20190221,20190227,2.8,C
10001712.SH,华夏上证50ETF期权1902认沽2.80,20190221,20190227,2.8,P
10001699.SH,华夏上证50ETF期权1902认购2.70,20190211,20190227,2.7,C
10001700.SH,华夏上证50ETF期权1902认沽2.70,20190211,20190227,2.7,P
10001703.SH,华夏上证50ETF期权1902认购2.75,20190214,20190227,2.75,C
10001704.SH,华夏上证50ETF期权1902认沽2.75,20190214,20190227,2.75,P
10001667.SH,华夏上证50ETF期权1902认购2.05,20190103,20190227,2.05,C
10001668.SH,华夏上证50ETF期权1902认沽2.05,20190103,20190227,2.05,P
10001695.SH,华夏上证50ETF期权1902认购2.65,20190128,20190227,2.65,C
10001696.SH,华夏上证50ETF期权1902认沽2.65,20190128,20190227,2.65,P
10001647.SH,华夏上证50ETF期权1902认购2.10,20181227,20190227,2.1,C
10001648.SH,华夏上证50ETF期权1902认购2.15,20181227,20190227,2.15,C
10001649.SH,华夏上证50ETF期权1902认购2.20,20181227,20190227,2.2,C
10001650.SH,华夏上证50ETF期权1902认购2.25,20181227,20190227,2.25,C
10001651.SH,华夏上证50ETF期权1902认购2.30,20181227,20190227,2.3,C
10001652.SH,华夏上证50ETF期权1902认购2.35,20181227,20190227,2.35,C
10001653.SH,华夏上证50ETF期权1902认购2.40,20181227,20190227,2.4,C
10001654.SH,华夏上证50ETF期权1902认购2.45,20181227,20190227,2.45,C
10001655.SH,华夏上证50ETF期权1902认购2.50,20181227,20190227,2.5,C
10001656.SH,华夏上证50ETF期权1902认沽2.10,20181227,20190227,2.1,P
10001657.SH,华夏上证50ETF期权1902认沽2.15,20181227,20190227,2.15,P
10001658.SH,华夏上证50ETF期权1902认沽2.20,20181227,20190227,2.2,P
10001659.SH,华夏上证50ETF期权1902认沽2.25,20181227,20190227,2.25,P
10001660.SH,华夏上证50ETF期权1902认沽2.30,20181227,20190227,2.3,P
10001661.SH,华夏上证50ETF期权1902认沽2.35,20181227,20190227,2.35,P
10001662.SH,华夏上证50ETF期权1902认沽2.40,20181227,20190227,2.4,P
10001663.SH,华夏上证50ETF期权1902认沽2.45,20181227,20190227,2.45,P
10001664.SH,华夏上证50ETF期权1902认沽2.50,20181227,20190227,2.5,P
10001719.SH,华夏上证50ETF期权1902认购2.85,20190226,20190227,2.85,C
10001720.SH,华夏上证50ETF期权1902认购2.90,20190226,20190227,2.9,C
10001721.SH,华夏上证50ETF期权1902认购2.95,20190226,20190227,2.95,C
10001722.SH,华夏上证50ETF期权1902认购3.00,20190226,20190227,3.0,C
10001723.SH,华夏上证50ETF期权1902认沽2.85,20190226,20190227,2.85,P
10001724.SH,华夏上证50ETF期权1902认沽2.90,20190226,20190227,2.9,P
10001725.SH,华夏上证50ETF期权1902认沽2.95,20190226,20190227,2.95,P
10001726.SH,华夏上证50ETF期权1902认沽3.00,20190226,20190227,3.0,P
10001675.SH,华夏上证50ETF期权1902认购2.60,20190121,20190227,2.6,C
10001676.SH,华夏上证50ETF期权1902认沽2.60,20190121,20190227,2.6,P
10001525.SH,华夏上证50ETF期权1901认购2.205,20181129,20190123,2.205,C
10001526.SH,华夏上证50ETF期权1901认购2.254,20181129,20190123,2.254,C
10001527.SH,华夏上证50ETF期权1901认购2.303,20181129,20190123,2.303,C
10001528.SH,华夏上证50ETF期权1901认购2.352,20181129,20190123,2.352,C
10001529.SH,华夏上证50ETF期权1901认购2.401,20181129,20190123,2.401,C
10001530.SH,华夏上证50ETF期权1901认购2.45,20181129,20190123,2.45,C
10001531.SH,华夏上证50ETF期权1901认购2.50,20181129,20190123,2.5,C
10001532.SH,华夏上证50ETF期权1901认购2.549,20181129,20190123,2.549,C
10001533.SH,华夏上证50ETF期权1901认购2.598,20181129,20190123,2.598,C
10001534.SH,华夏上证50ETF期权1901认沽2.205,20181129,20190123,2.205,P
10001535.SH,华夏上证50ETF期权1901认沽2.254,20181129,20190123,2.254,P
10001536.SH,华夏上证50ETF期权1901认沽2.303,20181129,20190123,2.303,P
10001537.SH,华夏上证50ETF期权1901认沽2.352,20181129,20190123,2.352,P
10001538.SH,华夏上证50ETF期权1901认沽2.401,20181129,20190123,2.401,P
10001539.SH,华夏上证50ETF期权1901认沽2.45,20181129,20190123,2.45,P
10001540.SH,华夏上证50ETF期权1901认沽2.50,20181129,20190123,2.5,P
10001541.SH,华夏上证50ETF期权1901认沽2.549,20181129,20190123,2.549,P
10001542.SH,华夏上证50ETF期权1901认沽2.598,20181129,20190123,2.598,P
10001665.SH,华夏上证50ETF期权1901认购2.05,20190103,20190123,2.05,C
10001666.SH,华夏上证50ETF期权1901认沽2.05,20190103,20190123,2.05,P
10001641.SH,华夏上证50ETF期权1901认购2.10,20181224,20190123,2.1,C
10001642.SH,华夏上证50ETF期权1901认沽2.10,20181224,20190123,2.1,P
10001633.SH,华夏上证50ETF期权1901认购2.15,20181220,20190123,2.15,C
10001634.SH,华夏上证50ETF期权1901认沽2.15,20181220,20190123,2.15,P
10001561.SH,华夏上证50ETF期权1901认购2.25,20181203,20190123,2.25,C
10001562.SH,华夏上证50ETF期权1901认购2.30,20181203,20190123,2.3,C
10001563.SH,华夏上证50ETF期权1901认购2.35,20181203,20190123,2.35,C
10001564.SH,华夏上证50ETF期权1901认购2.40,20181203,20190123,2.4,C
10001565.SH,华夏上证50ETF期权1901认购2.45,20181203,20190123,2.45,C
10001566.SH,华夏上证50ETF期权1901认购2.50,20181203,20190123,2.5,C
10001567.SH,华夏上证50ETF期权1901认购2.55,20181203,20190123,2.55,C
10001568.SH,华夏上证50ETF期权1901认购2.60,20181203,20190123,2.6,C
10001569.SH,华夏上证50ETF期权1901认购2.65,20181203,20190123,2.65,C
10001570.SH,华夏上证50ETF期权1901认沽2.25,20181203,20190123,2.25,P
10001571.SH,华夏上证50ETF期权1901认沽2.30,20181203,20190123,2.3,P
10001572.SH,华夏上证50ETF期权1901认沽2.35,20181203,20190123,2.35,P
10001573.SH,华夏上证50ETF期权1901认沽2.40,20181203,20190123,2.4,P
10001574.SH,华夏上证50ETF期权1901认沽2.45,20181203,20190123,2.45,P
10001575.SH,华夏上证50ETF期权1901认沽2.50,20181203,20190123,2.5,P
10001576.SH,华夏上证50ETF期权1901认沽2.55,20181203,20190123,2.55,P
10001577.SH,华夏上证50ETF期权1901认沽2.60,20181203,20190123,2.6,P
10001578.SH,华夏上证50ETF期权1901认沽2.65,20181203,20190123,2.65,P
10001617.SH,华夏上证50ETF期权1901认购2.70,20181204,20190123,2.7,C
10001618.SH,华夏上证50ETF期权1901认沽2.70,20181204,20190123,2.7,P
10001625.SH,华夏上证50ETF期权1901认购2.20,20181211,20190123,2.2,C
10001626.SH,华夏上证50ETF期权1901认沽2.20,20181211,20190123,2.2,P
10001377.SH,华夏上证50ETF期权1812认购2.254,20180627,20181226,2.254,C
10001378.SH,华夏上证50ETF期权1812认沽2.254,20180627,20181226,2.254,P
10001411.SH,华夏上证50ETF期权1812认购2.156,20180703,20181226,2.156,C
10001412.SH,华夏上证50ETF期权1812认沽2.156,20180703,20181226,2.156,P
10001639.SH,华夏上证50ETF期权1812认购2.10,20181224,20181226,2.1,C
10001640.SH,华夏上证50ETF期权1812认沽2.10,20181224,20181226,2.1,P
10001631.SH,华夏上证50ETF期权1812认购2.15,20181220,20181226,2.15,C
10001632.SH,华夏上证50ETF期权1812认沽2.15,20181220,20181226,2.15,P
10001543.SH,华夏上证50ETF期权1812认购2.25,20181203,20181226,2.25,C
10001544.SH,华夏上证50ETF期权1812认购2.30,20181203,20181226,2.3,C
10001545.SH,华夏上证50ETF期权1812认购2.35,20181203,20181226,2.35,C
10001546.SH,华夏上证50ETF期权1812认购2.40,20181203,20181226,2.4,C
10001547.SH,华夏上证50ETF期权1812认购2.45,20181203,20181226,2.45,C
10001548.SH,华夏上证50ETF期权1812认购2.50,20181203,20181226,2.5,C
10001549.SH,华夏上证50ETF期权1812认购2.55,20181203,20181226,2.55,C
10001550.SH,华夏上证50ETF期权1812认购2.60,20181203,20181226,2.6,C
10001551.SH,华夏上证50ETF期权1812认购2.65,20181203,20181226,2.65,C
10001552.SH,华夏上证50ETF期权1812认沽2.25,20181203,20181226,2.25,P
10001553.SH,华夏上证50ETF期权1812认沽2.30,20181203,20181226,2.3,P
10001554.SH,华夏上证50ETF期权1812认沽2.35,20181203,20181226,2.35,P
10001555.SH,华夏上证50ETF期权1812认沽2.40,20181203,20181226,2.4,P
10001556.SH,华夏上证50ETF期权1812认沽2.45,20181203,20181226,2.45,P
10001557.SH,华夏上证50ETF期权1812认沽2.50,20181203,20181226,2.5,P
10001558.SH,华夏上证50ETF期权1812认沽2.55,20181203,20181226,2.55,P
10001559.SH,华夏上证50ETF期权1812认沽2.60,20181203,20181226,2.6,P
10001560.SH,华夏上证50ETF期权1812认沽2.65,20181203,20181226,2.65,P
10001331.SH,华夏上证50ETF期权1812认购2.401,20180427,20181226,2.401,C
10001332.SH,华夏上证50ETF期权1812认沽2.401,20180427,20181226,2.401,P
10001333.SH,华夏上证50ETF期权1812认购2.892,20180515,20181226,2.892,C
10001334.SH,华夏上证50ETF期权1812认沽2.892,20180515,20181226,2.892,P
10001359.SH,华夏上证50ETF期权1812认购2.352,20180531,20181226,2.352,C
10001360.SH,华夏上证50ETF期权1812认沽2.352,20180531,20181226,2.352,P
10001313.SH,华夏上证50ETF期权1812认购2.45,20180426,20181226,2.45,C
10001314.SH,华夏上证50ETF期权1812认购2.50,20180426,20181226,2.5,C
10001315.SH,华夏上证50ETF期权1812认购2.549,20180426,20181226,2.549,C
10001316.SH,华夏上证50ETF期权1812认购2.598,20180426,20181226,2.598,C
10001317.SH,华夏上证50ETF期权1812认购2.647,20180426,20181226,2.647,C
10001318.SH,华夏上证50ETF期权1812认购2.696,20180426,20181226,2.696,C
10001319.SH,华夏上证50ETF期权1812认购2.745,20180426,20181226,2.745,C
10001320.SH,华夏上证50ETF期权1812认购2.794,20180426,20181226,2.794,C
10001321.SH,华夏上证50ETF期权1812认购2.843,20180426,20181226,2.843,C
10001322.SH,华夏上证50ETF期权1812认沽2.45,20180426,20181226,2.45,P
10001323.SH,华夏上证50ETF期权1812认沽2.50,20180426,20181226,2.5,P
10001324.SH,华夏上证50ETF期权1812认沽2.549,20180426,20181226,2.549,P
10001325.SH,华夏上证50ETF期权1812认沽2.598,20180426,20181226,2.598,P
10001326.SH,华夏上证50ETF期权1812认沽2.647,20180426,20181226,2.647,P
10001327.SH,华夏上证50ETF期权1812认沽2.696,20180426,20181226,2.696,P
10001328.SH,华夏上证50ETF期权1812认沽2.745,20180426,20181226,2.745,P
10001329.SH,华夏上证50ETF期权1812认沽2.794,20180426,20181226,2.794,P
10001330.SH,华夏上证50ETF期权1812认沽2.843,20180426,20181226,2.843,P
10001615.SH,华夏上证50ETF期权1812认购2.70,20181204,20181226,2.7,C
10001616.SH,华夏上证50ETF期权1812认沽2.70,20181204,20181226,2.7,P
10001623.SH,华夏上证50ETF期权1812认购2.20,20181211,20181226,2.2,C
10001624.SH,华夏上证50ETF期权1812认沽2.20,20181211,20181226,2.2,P
10001369.SH,华夏上证50ETF期权1812认购2.303,20180626,20181226,2.303,C
10001370.SH,华夏上证50ETF期权1812认沽2.303,20180626,20181226,2.303,P
10001383.SH,华夏上证50ETF期权1812认购2.205,20180628,20181226,2.205,C
10001384.SH,华夏上证50ETF期权1812认沽2.205,20180628,20181226,2.205,P
10001471.SH,华夏上证50ETF期权1811认购2.45,20180927,20181128,2.45,C
10001472.SH,华夏上证50ETF期权1811认购2.50,20180927,20181128,2.5,C
10001473.SH,华夏上证50ETF期权1811认购2.55,20180927,20181128,2.55,C
10001474.SH,华夏上证50ETF期权1811认购2.60,20180927,20181128,2.6,C
10001475.SH,华夏上证50ETF期权1811认购2.65,20180927,20181128,2.65,C
10001476.SH,华夏上证50ETF期权1811认购2.70,20180927,20181128,2.7,C
10001477.SH,华夏上证50ETF期权1811认购2.75,20180927,20181128,2.75,C
10001478.SH,华夏上证50ETF期权1811认购2.80,20180927,20181128,2.8,C
10001479.SH,华夏上证50ETF期权1811认购2.85,20180927,20181128,2.85,C
10001480.SH,华夏上证50ETF期权1811认沽2.45,20180927,20181128,2.45,P
10001481.SH,华夏上证50ETF期权1811认沽2.50,20180927,20181128,2.5,P
10001482.SH,华夏上证50ETF期权1811认沽2.55,20180927,20181128,2.55,P
10001483.SH,华夏上证50ETF期权1811认沽2.60,20180927,20181128,2.6,P
10001484.SH,华夏上证50ETF期权1811认沽2.65,20180927,20181128,2.65,P
10001485.SH,华夏上证50ETF期权1811认沽2.70,20180927,20181128,2.7,P
10001486.SH,华夏上证50ETF期权1811认沽2.75,20180927,20181128,2.75,P
10001487.SH,华夏上证50ETF期权1811认沽2.80,20180927,20181128,2.8,P
10001488.SH,华夏上证50ETF期权1811认沽2.85,20180927,20181128,2.85,P
10001489.SH,华夏上证50ETF期权1811认购2.35,20181009,20181128,2.35,C
10001490.SH,华夏上证50ETF期权1811认购2.40,20181009,20181128,2.4,C
10001491.SH,华夏上证50ETF期权1811认沽2.35,20181009,20181128,2.35,P
10001492.SH,华夏上证50ETF期权1811认沽2.40,20181009,20181128,2.4,P
10001493.SH,华夏上证50ETF期权1811认购2.25,20181012,20181128,2.25,C
10001494.SH,华夏上证50ETF期权1811认购2.30,20181012,20181128,2.3,C
10001495.SH,华夏上证50ETF期权1811认沽2.25,20181012,20181128,2.25,P
10001496.SH,华夏上证50ETF期权1811认沽2.30,20181012,20181128,2.3,P
10001499.SH,华夏上证50ETF期权1811认购2.20,20181019,20181128,2.2,C
10001500.SH,华夏上证50ETF期权1811认沽2.20,20181019,20181128,2.2,P
10001443.SH,华夏上证50ETF期权1810认购2.30,20180823,20181024,2.3,C
10001444.SH,华夏上证50ETF期权1810认购2.35,20180823,20181024,2.35,C
10001445.SH,华夏上证50ETF期权1810认购2.40,20180823,20181024,2.4,C
10001446.SH,华夏上证50ETF期权1810认购2.45,20180823,20181024,2.45,C
10001447.SH,华夏上证50ETF期权1810认购2.50,20180823,20181024,2.5,C
10001448.SH,华夏上证50ETF期权1810认购2.55,20180823,20181024,2.55,C
10001449.SH,华夏上证50ETF期权1810认购2.60,20180823,20181024,2.6,C
10001450.SH,华夏上证50ETF期权1810认购2.65,20180823,20181024,2.65,C
10001451.SH,华夏上证50ETF期权1810认购2.70,20180823,20181024,2.7,C
10001452.SH,华夏上证50ETF期权1810认沽2.30,20180823,20181024,2.3,P
10001453.SH,华夏上证50ETF期权1810认沽2.35,20180823,20181024,2.35,P
10001454.SH,华夏上证50ETF期权1810认沽2.40,20180823,20181024,2.4,P
10001455.SH,华夏上证50ETF期权1810认沽2.45,20180823,20181024,2.45,P
10001456.SH,华夏上证50ETF期权1810认沽2.50,20180823,20181024,2.5,P
10001457.SH,华夏上证50ETF期权1810认沽2.55,20180823,20181024,2.55,P
10001458.SH,华夏上证50ETF期权1810认沽2.60,20180823,20181024,2.6,P
10001459.SH,华夏上证50ETF期权1810认沽2.65,20180823,20181024,2.65,P
10001460.SH,华夏上证50ETF期权1810认沽2.70,20180823,20181024,2.7,P
10001461.SH,华夏上证50ETF期权1810认购2.75,20180828,20181024,2.75,C
10001462.SH,华夏上证50ETF期权1810认沽2.75,20180828,20181024,2.75,P
10001465.SH,华夏上证50ETF期权1810认购2.80,20180925,20181024,2.8,C
10001466.SH,华夏上证50ETF期权1810认购2.85,20180925,20181024,2.85,C
10001467.SH,华夏上证50ETF期权1810认沽2.80,20180925,20181024,2.8,P
10001468.SH,华夏上证50ETF期权1810认沽2.85,20180925,20181024,2.85,P
10001497.SH,华夏上证50ETF期权1810认购2.20,20181019,20181024,2.2,C
10001498.SH,华夏上证50ETF期权1810认沽2.20,20181019,20181024,2.2,P
10001463.SH,华夏上证50ETF期权1810认购2.25,20180907,20181024,2.25,C
10001464.SH,华夏上证50ETF期权1810认沽2.25,20180907,20181024,2.25,P
10001311.SH,华夏上证50ETF期权1809认购2.45,20180417,20180926,2.45,C
10001312.SH,华夏上证50ETF期权1809认沽2.45,20180417,20180926,2.45,P
10001375.SH,华夏上证50ETF期权1809认购2.30,20180627,20180926,2.3,C
10001376.SH,华夏上证50ETF期权1809认沽2.30,20180627,20180926,2.3,P
10001233.SH,华夏上证50ETF期权1809认购2.75,20180209,20180926,2.75,C
10001234.SH,华夏上证50ETF期权1809认沽2.75,20180209,20180926,2.75,P
10001281.SH,华夏上证50ETF期权1809认购2.50,20180329,20180926,2.5,C
10001282.SH,华夏上证50ETF期权1809认沽2.50,20180329,20180926,2.5,P
10001275.SH,华夏上证50ETF期权1809认购2.55,20180327,20180926,2.55,C
10001276.SH,华夏上证50ETF期权1809认沽2.55,20180327,20180926,2.55,P
10001231.SH,华夏上证50ETF期权1809认购2.80,20180208,20180926,2.8,C
10001232.SH,华夏上证50ETF期权1809认沽2.80,20180208,20180926,2.8,P
10001409.SH,华夏上证50ETF期权1809认购2.20,20180703,20180926,2.2,C
10001410.SH,华夏上证50ETF期权1809认沽2.20,20180703,20180926,2.2,P
10001211.SH,华夏上证50ETF期权1809认购2.90,20180125,20180926,2.9,C
10001212.SH,华夏上证50ETF期权1809认购2.95,20180125,20180926,2.95,C
10001213.SH,华夏上证50ETF期权1809认购3.00,20180125,20180926,3.0,C
10001214.SH,华夏上证50ETF期权1809认购3.10,20180125,20180926,3.1,C
10001215.SH,华夏上证50ETF期权1809认购3.20,20180125,20180926,3.2,C
10001216.SH,华夏上证50ETF期权1809认购3.30,20180125,20180926,3.3,C
10001217.SH,华夏上证50ETF期权1809认购3.40,20180125,20180926,3.4,C
10001218.SH,华夏上证50ETF期权1809认购3.50,20180125,20180926,3.5,C
10001219.SH,华夏上证50ETF期权1809认购3.60,20180125,20180926,3.6,C
10001220.SH,华夏上证50ETF期权1809认沽2.90,20180125,20180926,2.9,P
10001221.SH,华夏上证50ETF期权1809认沽2.95,20180125,20180926,2.95,P
10001222.SH,华夏上证50ETF期权1809认沽3.00,20180125,20180926,3.0,P
10001223.SH,华夏上证50ETF期权1809认沽3.10,20180125,20180926,3.1,P
10001224.SH,华夏上证50ETF期权1809认沽3.20,20180125,20180926,3.2,P
10001225.SH,华夏上证50ETF期权1809认沽3.30,20180125,20180926,3.3,P
10001226.SH,华夏上证50ETF期权1809认沽3.40,20180125,20180926,3.4,P
10001227.SH,华夏上证50ETF期权1809认沽3.50,20180125,20180926,3.5,P
10001228.SH,华夏上证50ETF期权1809认沽3.60,20180125,20180926,3.6,P
10001241.SH,华夏上证50ETF期权1809认购2.60,20180212,20180926,2.6,C
10001242.SH,华夏上证50ETF期权1809认购2.65,20180212,20180926,2.65,C
10001243.SH,华夏上证50ETF期权1809认购2.70,20180212,20180926,2.7,C
10001244.SH,华夏上证50ETF期权1809认沽2.60,20180212,20180926,2.6,P
10001245.SH,华夏上证50ETF期权1809认沽2.65,20180212,20180926,2.65,P
10001246.SH,华夏上证50ETF期权1809认沽2.70,20180212,20180926,2.7,P
10001357.SH,华夏上证50ETF期权1809认购2.40,20180531,20180926,2.4,C
10001358.SH,华夏上证50ETF期权1809认沽2.40,20180531,20180926,2.4,P
10001229.SH,华夏上证50ETF期权1809认购2.85,20180130,20180926,2.85,C
10001230.SH,华夏上证50ETF期权1809认沽2.85,20180130,20180926,2.85,P
10001367.SH,华夏上证50ETF期权1809认购2.35,20180626,20180926,2.35,C
10001368.SH,华夏上证50ETF期权1809认沽2.35,20180626,20180926,2.35,P
10001381.SH,华夏上证50ETF期权1809认购2.25,20180628,20180926,2.25,C
10001382.SH,华夏上证50ETF期权1809认沽2.25,20180628,20180926,2.25,P
10001403.SH,华夏上证50ETF期权1808认购2.70,20180702,20180822,2.7,C
10001404.SH,华夏上证50ETF期权1808认沽2.70,20180702,20180822,2.7,P
10001407.SH,华夏上证50ETF期权1808认购2.20,20180703,20180822,2.2,C
10001408.SH,华夏上证50ETF期权1808认沽2.20,20180703,20180822,2.2,P
10001415.SH,华夏上证50ETF期权1808认购2.80,20180725,20180822,2.8,C
10001416.SH,华夏上证50ETF期权1808认沽2.80,20180725,20180822,2.8,P
10001413.SH,华夏上证50ETF期权1808认购2.75,20180723,20180822,2.75,C
10001414.SH,华夏上证50ETF期权1808认沽2.75,20180723,20180822,2.75,P
10001385.SH,华夏上证50ETF期权1808认购2.25,20180628,20180822,2.25,C
10001386.SH,华夏上证50ETF期权1808认购2.30,20180628,20180822,2.3,C
10001387.SH,华夏上证50ETF期权1808认购2.35,20180628,20180822,2.35,C
10001388.SH,华夏上证50ETF期权1808认购2.40,20180628,20180822,2.4,C
10001389.SH,华夏上证50ETF期权1808认购2.45,20180628,20180822,2.45,C
10001390.SH,华夏上证50ETF期权1808认购2.50,20180628,20180822,2.5,C
10001391.SH,华夏上证50ETF期权1808认购2.55,20180628,20180822,2.55,C
10001392.SH,华夏上证50ETF期权1808认购2.60,20180628,20180822,2.6,C
10001393.SH,华夏上证50ETF期权1808认购2.65,20180628,20180822,2.65,C
10001394.SH,华夏上证50ETF期权1808认沽2.25,20180628,20180822,2.25,P
10001395.SH,华夏上证50ETF期权1808认沽2.30,20180628,20180822,2.3,P
10001396.SH,华夏上证50ETF期权1808认沽2.35,20180628,20180822,2.35,P
10001397.SH,华夏上证50ETF期权1808认沽2.40,20180628,20180822,2.4,P
10001398.SH,华夏上证50ETF期权1808认沽2.45,20180628,20180822,2.45,P
10001399.SH,华夏上证50ETF期权1808认沽2.50,20180628,20180822,2.5,P
10001400.SH,华夏上证50ETF期权1808认沽2.55,20180628,20180822,2.55,P
10001401.SH,华夏上证50ETF期权1808认沽2.60,20180628,20180822,2.6,P
10001402.SH,华夏上证50ETF期权1808认沽2.65,20180628,20180822,2.65,P
10001373.SH,华夏上证50ETF期权1807认购2.30,20180627,20180725,2.3,C
10001374.SH,华夏上证50ETF期权1807认沽2.30,20180627,20180725,2.3,P
10001405.SH,华夏上证50ETF期权1807认购2.20,20180703,20180725,2.2,C
10001406.SH,华夏上证50ETF期权1807认沽2.20,20180703,20180725,2.2,P
10001355.SH,华夏上证50ETF期权1807认购2.40,20180531,20180725,2.4,C
10001356.SH,华夏上证50ETF期权1807认沽2.40,20180531,20180725,2.4,P
10001335.SH,华夏上证50ETF期权1807认购2.45,20180524,20180725,2.45,C
10001336.SH,华夏上证50ETF期权1807认购2.50,20180524,20180725,2.5,C
10001337.SH,华夏上证50ETF期权1807认购2.55,20180524,20180725,2.55,C
10001338.SH,华夏上证50ETF期权1807认购2.60,20180524,20180725,2.6,C
10001339.SH,华夏上证50ETF期权1807认购2.65,20180524,20180725,2.65,C
10001340.SH,华夏上证50ETF期权1807认购2.70,20180524,20180725,2.7,C
10001341.SH,华夏上证50ETF期权1807认购2.75,20180524,20180725,2.75,C
10001342.SH,华夏上证50ETF期权1807认购2.80,20180524,20180725,2.8,C
10001343.SH,华夏上证50ETF期权1807认购2.85,20180524,20180725,2.85,C
10001344.SH,华夏上证50ETF期权1807认沽2.45,20180524,20180725,2.45,P
10001345.SH,华夏上证50ETF期权1807认沽2.50,20180524,20180725,2.5,P
10001346.SH,华夏上证50ETF期权1807认沽2.55,20180524,20180725,2.55,P
10001347.SH,华夏上证50ETF期权1807认沽2.60,20180524,20180725,2.6,P
10001348.SH,华夏上证50ETF期权1807认沽2.65,20180524,20180725,2.65,P
10001349.SH,华夏上证50ETF期权1807认沽2.70,20180524,20180725,2.7,P
10001350.SH,华夏上证50ETF期权1807认沽2.75,20180524,20180725,2.75,P
10001351.SH,华夏上证50ETF期权1807认沽2.80,20180524,20180725,2.8,P
10001352.SH,华夏上证50ETF期权1807认沽2.85,20180524,20180725,2.85,P
10001365.SH,华夏上证50ETF期权1807认购2.35,20180626,20180725,2.35,C
10001366.SH,华夏上证50ETF期权1807认沽2.35,20180626,20180725,2.35,P
10001361.SH,华夏上证50ETF期权1807认购2.90,20180605,20180725,2.9,C
10001362.SH,华夏上证50ETF期权1807认沽2.90,20180605,20180725,2.9,P
10001379.SH,华夏上证50ETF期权1807认购2.25,20180628,20180725,2.25,C
10001380.SH,华夏上证50ETF期权1807认沽2.25,20180628,20180725,2.25,P
10001071.SH,华夏上证50ETF期权1806认购3.24,20171123,20180627,3.24,C
10001072.SH,华夏上证50ETF期权1806认沽3.24,20171123,20180627,3.24,P
10001309.SH,华夏上证50ETF期权1806认购2.45,20180417,20180627,2.45,C
10001310.SH,华夏上证50ETF期权1806认沽2.45,20180417,20180627,2.45,P
10001371.SH,华夏上证50ETF期权1806认购2.30,20180627,20180627,2.3,C
10001372.SH,华夏上证50ETF期权1806认沽2.30,20180627,20180627,2.3,P
10001209.SH,华夏上证50ETF期权1806认购3.60,20180124,20180627,3.6,C
10001210.SH,华夏上证50ETF期权1806认沽3.60,20180124,20180627,3.6,P
10001279.SH,华夏上证50ETF期权1806认购2.50,20180329,20180627,2.5,C
10001280.SH,华夏上证50ETF期权1806认沽2.50,20180329,20180627,2.5,P
10001273.SH,华夏上证50ETF期权1806认购2.55,20180327,20180627,2.55,C
10001274.SH,华夏上证50ETF期权1806认沽2.55,20180327,20180627,2.55,P
10001025.SH,华夏上证50ETF期权1806认购2.651,20171026,20180627,2.651,C
10001026.SH,华夏上证50ETF期权1806认购2.70,20171026,20180627,2.7,C
10001027.SH,华夏上证50ETF期权1806认购2.749,20171026,20180627,2.749,C
10001028.SH,华夏上证50ETF期权1806认购2.798,20171026,20180627,2.798,C
