ts_code,name,call_put,trade_date,exercise_price,days_to_maturity,underlying_close,market_price,rf_rate_decimal,bsm_lower_bound,bsm_upper_bound,moneyness
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-07-27,1.15,27,2.653,0.0004,0.020496875,1.5047423170799223,2.653,2.3069565217391306
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-07-28,1.15,26,2.727,0.0008,0.02054,1.5786813614613222,2.727,2.371304347826087
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-08-03,1.15,20,2.723,0.0009,0.0184875,1.574164375889488,2.723,2.367826086956522
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-08-07,1.15,16,2.714,0.0005,0.01738625,1.5648761236287274,2.714,2.3600000000000003
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-08-08,1.15,15,2.709,0.0004,0.017420625,1.559823008872473,2.709,2.3556521739130436
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-08-10,1.15,13,2.706,0.0004,0.017717143,1.5567254458511848,2.706,2.3530434782608696
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-08-11,1.15,12,2.642,0.0002,0.01772,1.4926697665301598,2.642,2.2973913043478262
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-08-17,1.15,6,2.61,0.0002,0.018636667,1.4603522556347437,2.61,2.2695652173913046
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-08-18,1.15,5,2.58,0.0002,0.01906,1.4303002210790223,2.58,2.2434782608695656
10005703.SH,华夏上证科创板50ETF期权2308认购1.15,C,2023-08-22,1.15,1,2.567,0.0001,0.01818,1.417057278025585,2.567,2.2321739130434786
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-06-29,1.2,55,2.535,0.0039,0.0212675,1.3388394746845387,2.535,2.1125000000000003
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-03,1.2,51,2.58,0.0036,0.0212145,1.3835517946227482,2.58,2.1500000000000004
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-04,1.2,50,2.584,0.0035,0.021173333,1.3874755051779715,2.584,2.1533333333333333
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-06,1.2,48,2.55,0.0022,0.021043,1.3533161678265708,2.55,2.125
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-07,1.2,47,2.539,0.0017,0.020993,1.3422394694101891,2.539,2.1158333333333337
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-13,1.2,41,2.609,0.0012,0.020833167,1.411804913498453,2.609,2.174166666666667
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-14,1.2,40,2.609,0.0011,0.020735,1.4117236987790238,2.609,2.174166666666667
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-18,1.2,36,2.581,0.0005,0.02073,1.3834510167560314,2.581,2.1508333333333334
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-19,1.2,35,2.59,0.0003,0.020706667,1.3923803210398447,2.59,2.158333333333333
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-21,1.2,33,2.586,0.0004,0.020696,1.3882432748455795,2.586,2.155
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-24,1.2,30,2.573,0.0003,0.020673,1.375037249534799,2.573,2.1441666666666666
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-27,1.2,27,2.653,0.0002,0.020496875,1.4548180699964408,2.653,2.2108333333333334
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-07-28,1.2,26,2.727,0.0004,0.02054,1.5287544641335538,2.727,2.2725
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-08-03,1.2,20,2.723,0.0004,0.0184875,1.5242150009281616,2.723,2.2691666666666666
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-08-07,1.2,16,2.714,0.0002,0.01738625,1.5149142159604112,2.714,2.2616666666666667
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-08-08,1.2,15,2.709,0.0002,0.017420625,1.5098587918669282,2.709,2.2575000000000003
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-08-10,1.2,13,2.706,0.0001,0.017717143,1.5067569869751494,2.706,2.255
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-08-11,1.2,12,2.642,0.0002,0.01772,1.4426988868140798,2.642,2.2016666666666667
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-08-17,1.2,6,2.61,0.0001,0.018636667,1.410367571097124,2.61,2.175
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-08-18,1.2,5,2.58,0.0001,0.01906,1.3803132741694146,2.58,2.1500000000000004
10005704.SH,华夏上证科创板50ETF期权2308认购1.20,C,2023-08-22,1.2,1,2.567,0.0001,0.01818,1.3670597683745234,2.567,2.139166666666667
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-06-29,1.25,55,2.535,0.0017,0.0212675,1.2889994527963946,2.535,2.028
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-03,1.25,51,2.58,0.0015,0.0212145,1.3336997860653628,2.58,2.064
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-04,1.25,50,2.584,0.0014,0.021173333,1.3376203178937203,2.584,2.0672
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-06,1.25,48,2.55,0.0009,0.021043,1.3034543414860114,2.55,2.04
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-07,1.25,47,2.539,0.0008,0.020993,1.2923744473022805,2.539,2.0312
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-13,1.25,41,2.609,0.0007,0.020833167,1.3619217848942218,2.609,2.0872
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-14,1.25,40,2.609,0.0008,0.020735,1.3618371862281498,2.609,2.0872
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-18,1.25,36,2.581,0.0003,0.02073,1.3335531424541993,2.581,2.0648
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-19,1.25,35,2.59,0.0003,0.020706667,1.3424795010831714,2.59,2.072
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-21,1.25,33,2.586,0.0004,0.020696,1.3383367446308119,2.586,2.0688
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-24,1.25,30,2.573,0.0004,0.020673,1.3251221349320823,2.573,2.0584
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-27,1.25,27,2.653,0.0003,0.020496875,1.404893822912959,2.653,2.1224
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-07-28,1.25,26,2.727,0.0003,0.02054,1.478827566805785,2.727,2.1816
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-08-03,1.25,20,2.723,0.0003,0.0184875,1.474265625966835,2.723,2.1784
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-08-07,1.25,16,2.714,0.0002,0.01738625,1.464952308292095,2.714,2.1712
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-08-08,1.25,15,2.709,0.0002,0.017420625,1.4598945748613834,2.709,2.1672000000000002
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-08-10,1.25,13,2.706,0.0002,0.017717143,1.456788528099114,2.706,2.1648
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-08-11,1.25,12,2.642,0.0002,0.01772,1.3927280070979997,2.642,2.1136
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-08-17,1.25,6,2.61,0.0001,0.018636667,1.360382886559504,2.61,2.088
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-08-18,1.25,5,2.58,0.0001,0.01906,1.3303263272598067,2.58,2.064
10005705.SH,华夏上证科创板50ETF期权2308认购1.25,C,2023-08-22,1.25,1,2.567,0.0001,0.01818,1.3170622587234617,2.567,2.0536000000000003
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-06-29,0.85,55,2.535,0.1818,0.0212675,1.6877196279015483,2.535,2.9823529411764707
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-03,0.85,51,2.58,0.18,0.0212145,1.7325158545244466,2.58,3.035294117647059
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-04,0.85,50,2.584,0.1902,0.021173333,1.7364618161677297,2.584,3.04
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-06,0.85,48,2.55,0.18,0.021043,1.7023489522104875,2.55,3.0
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-07,0.85,47,2.539,0.175,0.020993,1.6912946241655509,2.539,2.987058823529412
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-13,0.85,41,2.609,0.1724,0.020833167,1.7609868137280706,2.609,3.0694117647058823
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-14,0.85,40,2.609,0.1708,0.020735,1.7609292866351418,2.609,3.0694117647058823
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-18,0.85,36,2.581,0.1634,0.02073,1.7327361368688554,2.581,3.0364705882352943
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-19,0.85,35,2.59,0.1535,0.020706667,1.7416860607365565,2.59,3.0470588235294116
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-21,0.85,33,2.586,0.1322,0.020696,1.737588986348952,2.586,3.0423529411764707
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-24,0.85,30,2.573,0.1315,0.020673,1.7244430517538158,2.573,3.0270588235294116
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-27,0.85,27,2.653,0.1302,0.020496875,1.8042877995808122,2.653,3.121176470588235
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-07-28,0.85,26,2.727,0.1394,0.02054,1.8782427454279338,2.727,3.208235294117647
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-08-03,0.85,20,2.723,0.1465,0.0184875,1.8738606256574477,2.723,3.203529411764706
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-08-07,0.85,16,2.714,0.1513,0.01738625,1.8646475696386244,2.714,3.192941176470588
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-08-08,0.85,15,2.709,0.1474,0.017420625,1.8596083109057409,2.709,3.1870588235294117
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-08-10,0.85,13,2.706,0.1327,0.017717143,1.8565361991073974,2.706,3.183529411764706
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-08-11,0.85,12,2.642,0.1146,0.01772,1.79249504482664,2.642,3.108235294117647
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-08-17,0.85,6,2.61,0.0827,0.018636667,1.7602603628604627,2.61,3.0705882352941174
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-08-18,0.85,5,2.58,0.0786,0.01906,1.7302219025366687,2.58,3.035294117647059
10005715.SH,易方达上证科创板50ETF期权2308认购0.85,C,2023-08-22,0.85,1,2.567,0.0758,0.01818,1.717042335931954,2.567,3.0200000000000005
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-06-29,0.9,55,2.535,0.1346,0.0212675,1.6378796060134042,2.535,2.816666666666667
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-03,0.9,51,2.58,0.1404,0.0212145,1.682663845967061,2.58,2.8666666666666667
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-04,0.9,50,2.584,0.1426,0.021173333,1.6866066288834785,2.584,2.871111111111111
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-06,0.9,48,2.55,0.1316,0.021043,1.652487125869928,2.55,2.833333333333333
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-07,0.9,47,2.539,0.129,0.020993,1.641429602057642,2.539,2.821111111111111
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-13,0.9,41,2.609,0.1198,0.020833167,1.7111036851238395,2.609,2.8988888888888886
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-14,0.9,40,2.609,0.1252,0.020735,1.7110427740842677,2.609,2.8988888888888886
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-18,0.9,36,2.581,0.1103,0.02073,1.6828382625670235,2.581,2.8677777777777775
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-19,0.9,35,2.59,0.1019,0.020706667,1.6917852407798835,2.59,2.8777777777777778
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-21,0.9,33,2.586,0.0851,0.020696,1.6876824561341843,2.586,2.873333333333333
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-24,0.9,30,2.573,0.0781,0.020673,1.6745279371510993,2.573,2.8588888888888886
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-27,0.9,27,2.653,0.0785,0.020496875,1.7543635524973307,2.653,2.9477777777777776
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-07-28,0.9,26,2.727,0.0898,0.02054,1.8283158481001651,2.727,3.03
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-08-03,0.9,20,2.723,0.097,0.0184875,1.823911250696121,2.723,3.025555555555555
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-08-07,0.9,16,2.714,0.0946,0.01738625,1.8146856619703082,2.714,3.0155555555555553
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-08-08,0.9,15,2.709,0.0927,0.017420625,1.809644093900196,2.709,3.01
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-08-10,0.9,13,2.706,0.0856,0.017717143,1.806567740231362,2.706,3.0066666666666664
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-08-11,0.9,12,2.642,0.0636,0.01772,1.7425241651105599,2.642,2.9355555555555553
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-08-17,0.9,6,2.61,0.034,0.018636667,1.710275678322843,2.61,2.9
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-08-18,0.9,5,2.58,0.0289,0.01906,1.6802349556270608,2.58,2.8666666666666667
10005716.SH,易方达上证科创板50ETF期权2308认购0.90,C,2023-08-22,0.9,1,2.567,0.027,0.01818,1.6670448262808926,2.567,2.852222222222222
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-06-29,0.95,55,2.535,0.0929,0.0212675,1.58803958412526,2.535,2.668421052631579
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-03,0.95,51,2.58,0.0917,0.0212145,1.6328118374096756,2.58,2.7157894736842105
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-04,0.95,50,2.584,0.0992,0.021173333,1.6367514415992273,2.584,2.72
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-06,0.95,48,2.55,0.0858,0.021043,1.6026252995293686,2.55,2.6842105263157894
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-07,0.95,47,2.539,0.0763,0.020993,1.591564579949733,2.539,2.6726315789473687
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-13,0.95,41,2.609,0.0773,0.020833167,1.6612205565196085,2.609,2.7463157894736843
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-14,0.95,40,2.609,0.074,0.020735,1.661156261533394,2.609,2.7463157894736843
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-18,0.95,36,2.581,0.0635,0.02073,1.6329403882651916,2.581,2.716842105263158
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-19,0.95,35,2.59,0.0579,0.020706667,1.6418844208232102,2.59,2.7263157894736842
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-21,0.95,33,2.586,0.042,0.020696,1.6377759259194171,2.586,2.7221052631578946
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-24,0.95,30,2.573,0.0367,0.020673,1.6246128225483827,2.573,2.708421052631579
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-27,0.95,27,2.653,0.0355,0.020496875,1.704439305413849,2.653,2.792631578947369
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-07-28,0.95,26,2.727,0.0445,0.02054,1.7783889507723967,2.727,2.8705263157894736
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-08-03,0.95,20,2.723,0.0501,0.0184875,1.7739618757347946,2.723,2.8663157894736844
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-08-07,0.95,16,2.714,0.0465,0.01738625,1.764723754301992,2.714,2.856842105263158
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-08-08,0.95,15,2.709,0.0449,0.017420625,1.7596798768946513,2.709,2.8515789473684214
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-08-10,0.95,13,2.706,0.0376,0.017717143,1.7565992813553266,2.706,2.848421052631579
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-08-11,0.95,12,2.642,0.0197,0.01772,1.6925532853944798,2.642,2.781052631578947
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-08-17,0.95,6,2.61,0.0041,0.018636667,1.660290993785223,2.61,2.7473684210526317
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-08-18,0.95,5,2.58,0.0035,0.01906,1.6302480087174533,2.58,2.7157894736842105
10005717.SH,易方达上证科创板50ETF期权2308认购0.95,C,2023-08-22,0.95,1,2.567,0.0006,0.01818,1.6170473166298311,2.567,2.702105263157895
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-06-29,1.0,55,2.535,0.0519,0.0212675,1.5381995622371156,2.535,2.535
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-03,1.0,51,2.58,0.0545,0.0212145,1.5829598288522901,2.58,2.58
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-04,1.0,50,2.584,0.0589,0.021173333,1.586896254314976,2.584,2.584
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-06,1.0,48,2.55,0.0478,0.021043,1.5527634731888091,2.55,2.55
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-07,1.0,47,2.539,0.0405,0.020993,1.5416995578418242,2.539,2.539
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-13,1.0,41,2.609,0.0398,0.020833167,1.6113374279153774,2.609,2.609
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-14,1.0,40,2.609,0.037,0.020735,1.6112697489825198,2.609,2.609
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-18,1.0,36,2.581,0.0283,0.02073,1.5830425139633595,2.581,2.581
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-19,1.0,35,2.59,0.0243,0.020706667,1.5919836008665371,2.59,2.59
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-21,1.0,33,2.586,0.0156,0.020696,1.5878693957046495,2.586,2.586
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-24,1.0,30,2.573,0.0121,0.020673,1.5746977079456659,2.573,2.573
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-27,1.0,27,2.653,0.0107,0.020496875,1.6545150583303672,2.653,2.653
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-07-28,1.0,26,2.727,0.0145,0.02054,1.728462053444628,2.727,2.727
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-08-03,1.0,20,2.723,0.0169,0.0184875,1.724012500773468,2.723,2.723
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-08-07,1.0,16,2.714,0.0149,0.01738625,1.7147618466336758,2.714,2.714
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-08-08,1.0,15,2.709,0.0126,0.017420625,1.7097156598891068,2.709,2.709
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-08-10,1.0,13,2.706,0.0086,0.017717143,1.706630822479291,2.706,2.706
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-08-11,1.0,12,2.642,0.0029,0.01772,1.6425824056783997,2.642,2.642
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-08-17,1.0,6,2.61,0.0005,0.018636667,1.610306309247603,2.61,2.61
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-08-18,1.0,5,2.58,0.0007,0.01906,1.5802610618078454,2.58,2.58
10005718.SH,易方达上证科创板50ETF期权2308认购1.00,C,2023-08-22,1.0,1,2.567,0.0002,0.01818,1.5670498069787695,2.567,2.567
10005719.SH,易方达上证科创板50ETF期权2308认购1.05,C,2023-06-29,1.05,55,2.535,0.0272,0.0212675,1.4883595403489713,2.535,2.414285714285714
10005719.SH,易方达上证科创板50ETF期权2308认购1.05,C,2023-07-03,1.05,51,2.58,0.0263,0.0212145,1.5331078202949047,2.58,2.4571428571428573
10005719.SH,易方达上证科创板50ETF期权2308认购1.05,C,2023-07-04,1.05,50,2.584,0.0297,0.021173333,1.5370410670307249,2.584,2.460952380952381
